Facility.Id,FRS.Id,Facility.Name,City,State,Primary.NAICS.Code,Year,Industry.Type,Sector,Unit.Name,Fuel.Type,Specific.Fuel.Type,Other.Fuel.Name,Blend.Fuel.Name,Methane.emissions,Nitrous.Oxide.emissions
1007933,1.10E+11,ANDERSONS ALBION ETHANOL LLC,Albion,MI,325193,2013,"C,II,PP","Other, Suppliers of CO2, Waste",GP-Albion Facility,Other,Other Biomass Gases,,,0.25,0.894
1007933,1.10E+11,ANDERSONS ALBION ETHANOL LLC,Albion,MI,325193,2012,"C,II,PP","Other, Suppliers of CO2, Waste",GP-Albion Facility,Natural Gas,Natural Gas (Weighted U.S. Average),,,47,53.64
1007933,1.10E+11,ANDERSONS ALBION ETHANOL LLC,Albion,MI,325193,2012,"C,II,PP","Other, Suppliers of CO2, Waste",GP-Albion Facility,Other,Biogas (Captured methane),,,0.75,1.49
1007933,1.10E+11,ANDERSONS ALBION ETHANOL LLC,Albion,MI,325193,2011,"C,II,PP","Other, Suppliers of CO2, Waste",GP-Albion Facility,Natural Gas,Natural Gas (Weighted U.S. Average),,,45.25,53.64
1007933,1.10E+11,ANDERSONS ALBION ETHANOL LLC,Albion,MI,325193,2011,"C,II,PP","Other, Suppliers of CO2, Waste",GP-Albion Facility,Other,Biogas (Captured methane),,,0.75,2.98
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2022,"C,W",Petroleum and Natural Gas Systems,GP-Blue Lake Complex,Natural Gas,Natural Gas (Weighted U.S. Average),,,13.25,15.794
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2022,"C,W",Petroleum and Natural Gas Systems,GP-Cold Springs 1,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2022,"C,W",Petroleum and Natural Gas Systems,GP-Cold Springs 12,Natural Gas,Natural Gas (Weighted U.S. Average),,,6.5,7.748
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2021,"C,W",Petroleum and Natural Gas Systems,GP-Blue Lake Complex,Natural Gas,Natural Gas (Weighted U.S. Average),,,11.75,14.006
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2021,"C,W",Petroleum and Natural Gas Systems,GP-Cold Springs 1,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2021,"C,W",Petroleum and Natural Gas Systems,GP-Cold Springs 12,Natural Gas,Natural Gas (Weighted U.S. Average),,,5.25,6.258
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2020,"C,W",Petroleum and Natural Gas Systems,GP-Blue Lake Complex,Natural Gas,Natural Gas (Weighted U.S. Average),,,13.75,16.39
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-Blue Lake Complex,Natural Gas,Natural Gas (Weighted U.S. Average),,,17.25,20.562
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,GP-1BLULK,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP12,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3,3.576
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3,3.576
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,2,2.384
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,GP-1BLULK,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,GP-1CLDLS,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2017,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP12,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4,4.768
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4,4.768
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,GP-1BLULK,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,GP-1CLDLS,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2016,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP12,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4,4.768
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4,4.768
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,GP-1BLULK,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,GP-1CLDLS,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2015,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP12,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.75,5.662
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.75,5.662
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,GP-1BLULK,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,GP-1CLDLS,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2014,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP12,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.75,4.47
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,GP-1BLULK,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.5,2.98
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,GP-1CLDLS,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2013,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP12,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3.25,3.874
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,3,3.576
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.5,0.596
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,GP-1BLULK,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,GP-1CLDLS,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2012,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP12,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.75,5.662
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,2.25,2.682
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,Blue Lake 18A Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,4.25,5.066
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit B01,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,Cold Springs 12 Unit C01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,GP-1BLULK,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.75,2.086
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,GP-1CLDLS,Natural Gas,Natural Gas (Weighted U.S. Average),,,0,0
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP1,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1005958,1.10E+11,ANR Pipeline Blue Lake Complex Gas Storage Facility,Mancelona,MI,486210,2011,"C,W",Petroleum and Natural Gas Systems,GP-1CLDSP12,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2022,"C,W",Petroleum and Natural Gas Systems,GP-BRDGM,Natural Gas,Natural Gas (Weighted U.S. Average),,,19.25,22.946
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2021,"C,W",Petroleum and Natural Gas Systems,GP-BRDGM,Natural Gas,Natural Gas (Weighted U.S. Average),,,10.75,12.814
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2020,"C,W",Petroleum and Natural Gas Systems,GP-BRDGM,Natural Gas,Natural Gas (Weighted U.S. Average),,,13,15.496
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2019,"C,W",Petroleum and Natural Gas Systems,GP-BRDGM,Natural Gas,Natural Gas (Weighted U.S. Average),,,12.75,15.198
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,GP-BRDGM,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit A01,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.25,0.298
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit A02,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit A03,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit A04,Natural Gas,Natural Gas (Weighted U.S. Average),,,0.75,0.894
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit A05,Natural Gas,Natural Gas (Weighted U.S. Average),,,1,1.192
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit B06,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit B07,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.5,1.788
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit B08,Natural Gas,Natural Gas (Weighted U.S. Average),,,1.25,1.49
1004928,1.10E+11,ANR Pipeline Bridgman CS,Bridgman,MI,486210,2018,"C,W",Petroleum and Natural Gas Systems,Unit C09,Natural Gas,Natural Gas (Weighted U.S. Average),,,8.5,10.132
